1593696872.000000, 1593696872.000000, 1593696872.000000
32.000000, 32.000000, 32.000000
-53,-13,-46
-54,-12,-46
-59,-8,-44
-67,0,-40
-71,3,-37
-69,7,-31
-63,7,-23
-62,6,-22
-59,2,-22
-56,1,-25
-58,0,-26
-58,-4,-21
-54,-4,-15
-53,-1,-8
-51,1,-7
-53,2,-8
-56,4,-9
-58,6,-8
-57,7,-7
-58,10,-7
-61,10,-8
-61,9,-9
-58,7,-10
-55,6,-9
-56,6,-9
-57,6,-11
-58,9,-13
-60,11,-13
-64,13,-12
-66,14,-13
-71,15,-17
-75,12,-18
-75,7,-15
-73,7,-14
-67,3,-15
-66,2,-16
-64,1,-15
-59,-1,-16
-59,-2,-17
-62,-3,-18
-65,-4,-19
-64,-4,-17
-63,-3,-13
-59,0,-6
-58,2,-3
-61,4,-2
-65,4,-3
-66,3,2
-67,5,-1
-69,6,-3
-66,5,-10
-71,1,-19
-72,-3,-20
-63,-7,-13
-62,-6,-6
-61,-7,-3
-62,-10,-3
-64,-9,1
-63,-10,3
-66,-7,7
-63,-9,10
-63,-9,12
-60,-9,13
-59,-8,12
-60,-10,10
-62,-11,9
-63,-10,9
-60,-10,13
-59,-10,13
-59,-9,12
-59,-8,12
-59,-7,12
-60,-7,11
-60,-7,13
-61,-8,11
-61,-8,11
-59,-7,12
-58,-6,13
-59,-6,14
-61,-6,13
-62,-5,13
-64,-3,13
-65,-2,12
-66,0,12
-67,4,13
-65,4,11
-63,1,10
-59,2,13
-61,6,12
-66,6,11
-68,1,8
-69,-1,4
-68,-1,4
-62,-1,7
-59,-1,8
-58,0,10
-58,0,12
-61,-1,12
-66,-3,9
-65,-2,10
-65,-2,10
-65,-3,10
-64,-3,11
-63,-3,11
-61,-3,11
-60,-2,11
-61,-2,11
-62,-2,12
-63,-2,12
-64,-2,12
-64,-2,13
-65,-3,13
-65,-3,14
-64,-4,17
-63,-4,18
-60,-4,19
-61,-5,19
-62,-5,19
-64,-4,18
-66,-3,19
-66,-3,20
-65,-3,21
-64,-4,21
-64,-6,21
-67,-5,18
-66,-5,17
-67,-3,15
-69,1,11
-67,2,11
-67,3,10
-63,3,9
-59,3,9
-57,4,9
-57,4,9
-57,3,11
-59,2,10
-60,2,10
-59,3,12
-59,4,14
-59,4,15
-61,5,17
-64,5,17
-65,5,16
-65,4,16
-65,3,16
-63,4,17
-62,4,17
-61,3,17
-62,4,16
-64,4,15
-63,5,15
-62,5,16
-61,5,17
-61,6,16
-62,6,16
-64,7,14
-65,7,13
-63,8,15
-63,8,16
-61,7,17
-59,7,17
-61,6,16
-62,6,16
-62,7,17
-63,8,16
-63,9,17
-65,11,18
-65,11,19
-66,11,18
-64,9,18
-62,8,19
-61,7,20
-59,6,21
-58,6,21
-59,6,22
-59,7,20
-58,7,21
-59,8,21
-59,9,21
-59,10,21
-59,8,22
-59,8,24
-58,8,24
-58,8,24
-59,10,25
-58,10,24
-58,10,23
-59,11,23
-59,11,23
-60,12,22
-60,12,22
-60,11,22
-60,10,22
-59,10,22
-59,10,23
-59,10,22
-58,10,22
-58,11,22
-59,11,21
-59,12,21
-60,11,21
-59,12,22
-60,12,22
-61,12,23
-60,13,23
-60,12,23
-61,12,23
-60,12,23
-59,10,23
-59,10,23
-58,10,23
-58,9,23
-58,11,22
-59,10,21
-58,10,22
-58,10,22
-59,11,22
-59,11,22
-61,12,22
-61,11,22
-61,10,23
-61,9,24
-60,9,24
-59,9,25
-56,9,25
-56,9,23
-58,9,20
-61,9,18
-64,10,15
-65,11,13
-64,11,13
-63,12,13
-61,12,13
-60,11,12
-59,10,14
-59,9,13
-59,8,12
-60,10,12
-59,9,9
-53,9,6
-50,9,1
-47,7,-4
-45,2,-4
-39,-4,0
-48,-1,-1
-60,7,-7
-73,8,-10
-82,7,-15
-88,10,-24
-96,9,-19
-100,9,-15
-96,6,-11
-94,3,-11
-88,3,-15
-77,1,-11
-67,-3,-5
-52,-3,-5
-44,-7,3
-42,-8,11
-43,-12,19
-48,-15,22
-51,-14,24
-55,-11,24
-58,-15,23
-58,-16,21
-56,-15,17
-54,-13,15
-55,-11,13
-55,-7,13
-57,-5,13
-64,-6,11
-72,-7,10
-74,-7,9
-74,-9,8
-68,-10,10
-64,-11,11
-59,-11,12
-59,-10,13
-59,-9,13
-62,-9,12
-66,-9,10
-66,-9,10
-66,-9,12
-63,-10,13
-61,-9,14
-58,-9,15
-58,-10,15
-59,-10,14
-61,-10,12
-60,-9,12
-58,-10,11
-58,-11,9
-56,-12,8
-52,-15,4
-45,-17,-3
-42,-17,-9
-42,-18,-17
-57,-9,-31
-62,-2,-32
-76,1,-22
-80,-2,-17
-81,-3,-17
-72,1,-11
-69,2,-13
-73,-1,-22
-63,-5,-17
-62,-6,-19
-65,-8,-23
-57,-8,-18
-59,-10,-16
-60,-9,-19
-55,-11,-17
-50,-11,-17
-53,-9,-27
-58,-9,-37
-54,-9,-40
-53,-5,-40
-56,-6,-42
-54,-6,-42
-54,1,-50
-45,1,-46
-51,-1,-47
-53,-3,-45
-49,-4,-40
-48,-7,-28
-46,-9,-26
-56,-7,-32
-56,-7,-28
-54,-5,-29
-55,-5,-28
-52,-5,-26
-55,-3,-27
-58,-3,-25
-53,-2,-24
-58,-1,-28
-57,-2,-24
-60,-3,-24
-58,-2,-26
-58,-3,-26
-58,-3,-24
-58,-3,-26
-56,-3,-27
-55,-3,-27
-55,-3,-25
-57,-6,-26
-57,-5,-27
-57,-6,-26
-55,-8,-26
-55,-7,-27
-60,-8,-30
-60,-9,-29
-61,-7,-32
-58,-2,-34
-56,0,-32
-57,2,-31
-56,1,-29
-57,-1,-27
-56,-1,-27
-56,-2,-28
-57,-3,-31
-57,-3,-32
-54,-6,-26
-52,-6,-19
-56,-5,-25
-53,-3,-32
-55,-5,-33
-55,-2,-32
-54,-2,-28
-49,-2,-30
-46,7,-41
-48,9,-43
-42,5,-52
-28,-7,-24
-34,2,-32
-42,-2,-42
-27,-7,-36
-27,-15,-52
-34,-22,-69
-39,-19,-76
-36,-22,-65
