1593101633.000000, 1593101633.000000, 1593101633.000000
32.000000, 32.000000, 32.000000
-26,23,56
-27,22,59
-27,21,59
-28,20,53
-25,18,53
-23,22,48
-21,25,45
-22,26,45
-22,29,46
-17,30,50
-14,29,52
-14,29,52
-16,28,53
-18,28,54
-18,27,53
-12,28,57
-12,27,56
-18,28,53
-18,31,54
-17,32,56
-8,35,58
-8,36,54
-1,39,56
-6,36,57
-6,34,54
6,29,56
-2,28,54
-1,30,54
3,29,56
3,29,59
-1,27,55
-5,27,51
-4,27,50
-3,27,50
-5,29,48
-4,31,50
-6,30,51
-6,30,55
-7,30,58
-10,26,64
-13,24,66
-17,23,68
-22,15,69
-20,13,70
-21,11,70
-24,5,70
-27,4,66
-28,3,68
-27,-2,68
-20,-1,70
-15,0,71
-17,-2,72
-7,-4,75
-3,-5,75
0,-7,71
-2,-8,73
2,-8,75
5,-15,79
6,-18,76
18,-12,71
-1,-5,66
-1,0,68
-5,1,67
0,7,70
6,6,75
5,7,69
-6,14,55
-9,18,48
-2,24,48
-3,24,46
-7,24,42
-4,25,41
-4,24,41
-6,20,40
14,19,49
18,16,49
17,10,50
27,10,56
30,9,60
26,3,65
27,2,66
27,7,67
20,2,72
25,-4,63
25,-4,56
27,-2,49
26,-2,49
24,-3,49
26,-2,48
23,1,49
19,2,49
20,6,50
21,7,50
19,12,54
16,15,59
13,13,63
9,14,63
8,21,63
5,22,65
2,22,67
-5,25,65
-10,26,65
-13,25,66
-10,25,66
-9,26,63
-10,29,56
-8,28,54
-10,29,54
-16,29,55
-16,31,53
-19,30,52
-18,27,52
-17,25,53
-15,23,55
-15,25,57
-11,27,59
-11,27,65
-12,27,69
-13,27,70
-9,23,73
-10,14,70
-7,12,65
-5,13,56
-8,14,55
-8,14,57
-4,9,60
-5,7,59
-9,8,57
-5,10,57
-4,11,57
-6,13,56
-5,14,56
-5,16,57
-7,19,59
-7,20,61
-10,18,62
-16,15,62
-18,15,63
-21,17,63
-29,21,67
-27,11,74
-13,10,72
-18,18,67
-37,23,67
-39,22,67
-25,16,61
-19,13,53
-17,14,46
-21,17,46
-22,18,46
-25,18,50
-27,14,54
-28,11,55
-25,10,59
-13,9,66
-11,14,69
-22,19,77
-27,7,90
-12,2,83
-3,1,62
-23,7,55
-26,6,55
-14,2,55
-6,-1,55
-5,2,52
-8,8,50
-10,9,51
-12,13,53
-10,14,56
-9,14,57
-7,18,58
-12,21,59
-16,21,59
-20,18,61
-20,19,63
-23,22,66
-39,16,75
-26,5,75
-24,8,67
-35,15,61
-31,11,62
-21,7,61
-18,9,52
-23,11,49
-22,14,50
-18,13,54
-20,12,56
-26,12,54
-26,11,55
-21,11,60
-16,8,67
-20,11,71
-28,13,73
-28,10,80
-19,-2,70
-13,-2,59
-15,4,52
-17,8,54
-12,8,55
-8,4,53
-10,5,53
-10,10,53
-11,13,53
-12,15,55
-11,19,60
-17,20,62
-15,23,66
-19,22,72
-19,25,67
-21,30,65
-31,33,70
-41,23,70
-37,16,65
-33,19,54
-33,22,51
-29,20,51
-18,16,48
-16,14,45
-18,16,43
-17,19,43
-15,20,45
-15,21,50
-20,22,51
-23,21,52
-24,22,57
-21,22,67
-19,23,71
-20,24,74
-28,19,73
-29,19,73
-8,10,66
-13,2,58
-41,-3,57
-49,4,56
-33,6,58
-12,4,53
-13,9,45
-17,11,43
-12,15,45
-14,15,49
-17,17,51
-21,21,56
-20,21,61
-19,20,65
-22,22,65
-36,28,64
-40,33,68
-58,24,75
-34,8,68
-26,11,61
-44,18,55
-44,20,55
-28,16,54
-19,15,48
-22,16,43
-29,17,39
-24,17,42
-22,17,45
-22,14,49
-22,12,53
-24,12,54
-24,12,61
-19,11,70
-18,14,74
-30,15,75
-31,2,72
-24,3,66
-16,10,66
-23,14,65
-24,10,59
-13,10,52
-11,11,50
-6,14,47
-10,15,47
-12,15,47
2,14,54
6,13,61
-2,7,59
-4,13,64
19,9,70
10,7,73
-13,14,72
-5,14,84
1,2,84
-6,9,72
-11,15,69
-13,12,69
-4,5,67
-9,10,53
-8,12,50
-1,10,52
0,11,52
3,11,46
4,8,53
0,9,59
6,9,64
7,1,68
7,1,72
9,4,81
4,2,82
3,-2,78
9,0,70
2,0,67
0,3,64
4,3,57
3,2,53
2,1,51
5,4,48
4,6,48
2,9,51
9,11,56
9,14,57
6,19,60
-1,16,65
-3,12,67
-2,13,70
-10,19,73
-16,19,77
-19,3,83
-9,3,68
-20,7,66
-31,10,71
-22,6,71
-13,10,60
-14,12,49
-17,12,45
-12,13,44
-15,11,51
-23,9,52
-28,6,56
-23,3,60
-20,-2,66
-21,-6,66
-22,4,72
-30,4,71
-32,8,72
-17,19,74
-18,24,71
-47,22,66
-47,17,66
-20,11,59
-11,10,42
-13,7,38
-10,6,40
-6,11,45
-9,15,47
-9,18,52
-7,24,60
-11,23,61
-23,26,50
-15,42,62
-9,39,65
-44,25,85
-22,13,73
-16,21,68
-24,23,64
-28,19,66
-18,14,55
-20,19,48
-21,18,44
-14,18,42
-23,21,43
-25,21,47
-25,20,52
-25,17,53
-24,16,55
-26,18,63
-23,19,70
-29,23,72
-34,25,75
-20,10,74
-22,6,63
-26,6,55
-20,11,48
-23,10,47
-18,6,50
-20,6,47
-21,16,42
-20,23,43
-13,25,45
-22,30,50
-20,29,56
-18,28,57
-28,23,59
-33,24,57
-36,26,52
-46,30,52
-60,18,69
-47,10,69
-44,0,66
-50,7,63
-47,9,64
-36,7,58
-28,9,49
-34,14,38
-36,19,37
-36,20,36
