1593450967.000000, 1593450967.000000, 1593450967.000000
32.000000, 32.000000, 32.000000
-63,9,2
-63,8,3
-63,7,3
-65,7,2
-66,7,2
-65,7,2
-65,6,3
-64,6,2
-64,5,3
-64,5,3
-64,6,2
-65,7,3
-65,6,3
-64,6,3
-63,6,4
-63,6,7
-63,6,8
-63,5,6
-65,6,7
-68,4,7
-75,6,8
-83,-2,19
-83,-6,21
-61,-2,19
-40,5,20
-4,23,26
-9,12,31
-17,-2,35
-27,-4,56
-24,-2,57
-25,-5,48
-18,-13,40
-9,-20,33
9,-39,82
-119,-54,105
-47,-20,20
-48,-29,15
-16,-47,51
1,-55,64
1,-48,56
-16,-46,38
-15,-42,48
-12,-39,55
-11,-30,55
-11,-27,54
-13,-15,59
-17,-5,59
-25,2,60
3,3,58
3,-2,62
-1,3,65
-5,-4,72
-22,-9,62
-18,-4,56
-21,-7,47
-21,-16,59
-18,-23,64
-14,-22,63
-21,-24,52
-33,-33,48
-33,-22,58
-28,-19,59
-32,-19,51
-40,-22,52
-31,-19,57
-31,-19,57
-26,-19,57
-24,-18,56
-22,-19,58
-25,-16,58
-26,-16,57
-28,-14,54
-27,-13,50
-28,-13,50
-31,-12,48
-29,-9,46
-30,-11,45
-30,-13,52
-29,-14,58
-32,-14,59
-31,-17,54
-31,-22,52
-31,-33,49
-38,-32,49
-41,-25,48
-36,-22,50
-29,-22,53
-29,-21,54
-31,-21,54
-34,-21,51
-34,-21,51
-30,-21,51
-28,-20,52
-29,-20,52
-29,-21,54
-30,-21,53
-31,-21,53
-32,-21,51
-32,-20,51
-33,-21,51
-32,-22,52
-31,-22,53
-29,-20,52
-32,-21,51
-33,-21,50
-33,-21,51
-32,-21,51
-31,-21,51
-32,-22,52
-33,-22,51
-33,-21,50
-32,-21,51
-32,-21,52
-32,-21,52
-32,-21,52
-32,-21,51
-32,-21,50
-31,-21,51
-29,-21,52
-29,-22,54
-36,-22,49
-38,-21,47
-33,-21,49
-34,-21,51
-34,-21,52
-31,-21,51
-32,-21,52
-33,-21,53
-34,-21,50
-34,-20,50
-34,-20,50
-33,-21,50
-31,-21,52
-31,-21,52
-32,-21,51
-32,-21,51
-32,-21,51
-32,-21,51
-32,-21,51
-34,-22,51
-40,-24,51
-43,-27,57
-45,-35,84
-67,-37,77
-74,-21,79
-103,-13,44
-86,-4,41
-77,15,47
-51,14,25
-10,13,27
-2,18,31
-6,28,25
-2,26,24
-2,26,24
-2,22,29
-2,21,31
-9,26,33
-5,26,39
-20,30,31
-18,38,41
-9,43,46
-3,47,47
-2,52,45
-9,50,42
-5,50,46
5,51,50
-4,50,50
-3,51,53
2,52,48
-3,51,46
-1,50,48
2,48,50
1,47,50
6,48,52
0,45,48
2,45,43
2,42,38
-2,44,38
-6,44,38
-5,41,42
2,40,39
-3,41,42
-4,47,50
-6,56,49
-10,55,51
-6,53,48
-6,48,40
-9,47,39
-7,42,43
-5,42,43
-6,42,41
-2,40,43
-2,44,44
-5,46,41
-10,43,42
-10,43,41
9,41,44
22,52,46
32,52,62
17,56,68
15,69,63
11,73,59
9,72,57
9,71,46
15,70,46
11,66,34
2,58,27
0,50,34
-2,42,21
-3,34,31
-1,32,39
-14,28,34
-19,27,19
-15,28,11
0,30,30
-15,16,31
0,36,67
-7,53,49
-7,47,49
-22,46,51
-15,43,46
-14,41,46
-8,42,45
-9,39,45
-8,42,44
-16,44,42
-24,41,44
-28,43,42
-28,44,44
-15,44,41
-21,44,42
-25,45,39
-26,45,39
-31,44,41
-36,46,45
-38,45,45
-44,43,48
-30,41,60
-33,48,52
-9,49,43
-6,58,40
3,59,42
19,55,44
16,53,24
8,48,13
3,39,29
-12,30,32
-65,-1,85
-26,16,52
-20,14,38
-24,3,33
-15,2,27
-3,6,24
12,15,19
-2,32,18
-11,42,17
-6,49,23
0,42,27
-8,44,22
-80,47,-51
-120,31,-77
-104,38,-94
-69,41,-101
-41,34,-80
-40,26,-72
-34,19,-62
-34,17,-59
-35,13,-50
-33,12,-43
-31,11,-43
-28,9,-36
-32,13,-29
-41,30,-35
-44,20,-44
-54,15,-33
-58,13,-31
-78,15,-43
-75,10,-56
-56,7,-52
-44,12,-28
-20,16,8
-5,7,32
9,2,96
-14,-28,90
-36,-36,65
-62,-36,41
-34,-25,47
-15,-17,55
-48,-32,38
-31,-36,46
-16,-26,68
-14,-23,63
-12,-27,64
-4,-29,72
-10,-35,66
-15,-29,63
-22,-19,53
-33,-17,41
-39,-11,40
-40,-2,43
-34,-3,43
-37,-7,47
-39,-14,54
-29,-20,53
-21,-21,57
-14,-34,56
-6,-45,55
-26,-40,50
-50,-38,48
-55,-37,51
