1589141032.000000, 1589141032.000000, 1589141032.000000
32.000000, 32.000000, 32.000000
58,15,26
56,13,27
55,8,29
51,2,27
53,1,27
53,-1,25
55,-2,23
56,-3,23
58,-2,21
62,0,19
64,2,19
67,5,20
67,6,20
66,8,18
64,8,19
63,8,20
60,9,22
58,10,25
57,11,26
56,12,28
55,12,31
54,11,31
51,9,30
46,6,28
46,3,29
46,-2,35
49,-4,44
52,-4,46
60,-1,50
57,1,49
52,2,45
47,4,39
46,6,39
45,6,40
44,7,44
45,8,45
46,8,43
47,5,41
49,4,44
51,4,46
50,1,47
48,1,49
45,2,51
42,0,48
41,0,48
37,0,45
36,2,42
37,3,41
43,7,40
43,9,39
42,10,35
49,11,34
55,12,35
55,12,30
52,9,23
54,8,21
60,7,21
62,3,10
65,1,7
72,2,7
68,3,2
64,3,1
69,3,-1
72,4,1
65,2,0
63,0,-1
60,0,-2
61,-2,-4
60,-3,-5
61,-2,-6
62,-1,-8
63,1,-7
62,1,-7
63,0,-5
64,-1,-2
64,-1,-2
64,1,-2
61,2,-2
60,2,-2
58,2,-2
58,2,-2
63,3,-4
62,3,-8
64,3,-6
64,1,-9
61,-2,-12
63,-2,-11
65,-3,-12
64,-3,-14
65,1,-11
60,1,-7
65,1,-5
63,-1,-10
68,1,-6
69,-1,-6
64,-1,-5
63,-3,-8
62,-4,-10
65,-5,-8
68,-4,-5
63,-3,-6
58,-2,-5
59,-3,-1
63,-1,1
59,1,4
60,0,4
60,1,8
63,1,10
62,3,14
57,4,15
60,4,23
52,4,19
53,3,18
57,2,17
59,1,16
62,-1,11
63,-7,10
63,-8,11
60,-6,17
59,-3,24
61,-2,26
57,2,25
59,4,25
57,7,26
57,8,23
55,10,23
59,10,24
62,9,21
63,8,20
63,8,20
60,7,19
60,7,20
57,9,18
53,11,20
56,12,20
62,12,18
60,9,14
61,9,14
62,10,15
62,9,12
62,8,10
63,7,7
63,7,9
66,8,11
66,8,8
60,8,9
54,10,15
58,12,17
58,11,14
57,9,12
66,10,14
64,9,11
61,9,8
63,9,7
61,9,5
63,10,4
64,10,0
63,11,-1
61,11,-1
60,11,-2
61,11,-2
62,10,-4
63,10,-5
65,9,-6
65,9,-7
64,9,-6
62,9,-5
63,10,-5
63,10,-5
63,10,-5
62,10,-5
62,10,-5
62,10,-4
62,10,-4
62,10,-4
62,10,-3
62,10,-3
62,10,-3
62,10,-4
62,10,-4
62,10,-4
62,9,-4
63,9,-4
63,9,-5
63,9,-5
62,9,-4
61,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,9,-5
63,9,-5
62,9,-5
61,10,-5
61,10,-4
63,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,11,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-5
62,10,-6
62,9,-6
62,9,-6
62,9,-5
62,10,-5
62,10,-6
62,10,-6
62,10,-6
62,10,-6
62,10,-6
62,10,-6
62,10,-5
62,10,-5
62,10,-5
62,9,-6
62,9,-5
62,9,-5
62,9,-6
62,9,-5
62,10,-6
62,9,-6
62,9,-6
62,10,-6
62,9,-6
62,9,-6
62,9,-6
62,9,-5
62,9,-5
62,9,-6
62,9,-5
62,10,-6
62,9,-6
62,10,-6
62,10,-6
62,10,-5
62,9,-5
62,9,-5
61,9,-4
62,9,-3
62,9,-4
62,9,-5
62,9,-5
62,9,-5
62,9,-5
62,9,-5
62,9,-5
62,9,-6
63,9,-6
63,8,-5
63,8,-5
62,8,-3
62,8,-4
62,8,-4
62,8,-5
62,8,-5
62,8,-5
62,8,-5
62,8,-5
63,7,-5
63,7,-5
62,7,-5
63,7,-5
62,7,-5
62,7,-5
63,7,-5
62,6,-5
62,7,-5
62,7,-5
62,7,-5
62,7,-6
62,7,-5
62,7,-5
62,7,-5
62,7,-6
62,7,-5
62,7,-6
63,7,-5
62,7,-5
62,7,-5
62,7,-6
62,7,-6
62,7,-6
62,7,-6
62,7,-6
62,7,-6
62,6,-6
63,7,-6
62,6,-6
63,6,-6
63,6,-6
62,6,-6
62,6,-6
63,6,-6
62,6,-6
62,6,-6
62,7,-7
62,7,-6
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-7
62,7,-8
62,7,-8
62,7,-8
62,7,-8
62,7,-8
62,7,-8
62,7,-9
62,7,-8
62,7,-9
62,7,-9
62,7,-9
62,7,-9
61,7,-10
62,6,-10
61,6,-11
61,6,-11
61,6,-12
61,6,-13
61,6,-14
61,6,-14
60,6,-15
59,6,-17
59,6,-19
58,5,-19
58,6,-22
58,6,-24
57,6,-25
58,5,-27
59,6,-30
58,5,-32
57,4,-30
57,4,-30
56,4,-33
54,4,-30
54,4,-30
55,5,-28
55,5,-28
56,5,-29
55,5,-28
55,6,-25
55,6,-26
56,5,-29
56,5,-29
55,5,-28
56,6,-29
55,5,-29
55,6,-28
55,6,-29
56,6,-31
55,6,-30
55,6,-29
55,6,-29
56,5,-29
56,4,-29
56,4,-29
56,4,-29
56,4,-29
55,5,-29
56,5,-29
55,5,-28
55,6,-29
56,6,-29
55,6,-29
55,4,-29
56,4,-29
55,4,-28
56,5,-29
56,5,-28
55,5,-28
56,5,-28
56,5,-29
56,5,-29
56,5,-28
56,5,-28
56,5,-28
56,5,-28
56,5,-28
56,5,-28
56,5,-28
56,5,-28
56,5,-28
