1587326219.000000, IBI
83.671875,0.703125
84.390625,0.718750
85.093750,0.703125
85.796875,0.703125
138.250000,0.781250
139.015625,0.765625
139.750000,0.734375
140.500000,0.750000
153.609375,0.796875
154.453125,0.843750
155.265625,0.812500
156.093750,0.828125
156.953125,0.859375
157.734375,0.781250
158.578125,0.843750
159.421875,0.843750
160.171875,0.750000
160.953125,0.781250
161.734375,0.781250
162.484375,0.750000
163.250000,0.765625
169.062500,0.750000
169.781250,0.718750
174.375000,0.781250
175.156250,0.781250
175.921875,0.765625
176.687500,0.765625
177.421875,0.734375
178.171875,0.750000
178.906250,0.734375
267.296875,0.781250
268.015625,0.718750
268.734375,0.718750
269.453125,0.718750
325.562500,0.734375
326.250000,0.687500
326.984375,0.734375
376.171875,0.703125
376.921875,0.750000
377.640625,0.718750
378.343750,0.703125
424.609375,0.812500
429.546875,0.703125
430.234375,0.687500
430.953125,0.718750
431.671875,0.718750
533.625000,0.734375
534.359375,0.734375
535.093750,0.734375
535.828125,0.734375
536.546875,0.718750
537.281250,0.734375
538.015625,0.734375
538.734375,0.718750
539.468750,0.734375
540.203125,0.734375
540.921875,0.718750
541.640625,0.718750
542.343750,0.703125
543.093750,0.750000
543.750000,0.656250
544.437500,0.687500
545.078125,0.640625
545.765625,0.687500
546.421875,0.656250
546.953125,0.531250
561.109375,0.703125
595.921875,0.765625
596.562500,0.640625
610.796875,0.765625
643.453125,0.843750
810.171875,0.718750
810.843750,0.671875
1061.578125,0.578125
1062.343750,0.765625
1084.703125,1.093750
1085.750000,1.046875
1104.093750,0.734375
1104.812500,0.718750
1112.984375,0.843750
1113.796875,0.812500
1118.265625,0.718750
1118.984375,0.718750
1119.703125,0.718750
1120.437500,0.734375
1121.156250,0.718750
1121.875000,0.718750
1122.609375,0.734375
1123.359375,0.750000
1124.109375,0.750000
1124.859375,0.750000
1125.593750,0.734375
1126.328125,0.734375
1127.062500,0.734375
1152.250000,0.609375
1156.578125,0.718750
1157.312500,0.734375
1157.968750,0.656250
1169.921875,0.703125
1170.671875,0.750000
1171.437500,0.765625
1172.203125,0.765625
1172.953125,0.750000
1173.671875,0.718750
1174.296875,0.625000
1175.078125,0.781250
1175.781250,0.703125
1176.468750,0.687500
1177.171875,0.703125
1177.906250,0.734375
1178.656250,0.750000
1179.406250,0.750000
1180.156250,0.750000
1180.906250,0.750000
1181.671875,0.765625
1182.421875,0.750000
1183.046875,0.625000
1183.906250,0.859375
1184.640625,0.734375
1185.390625,0.750000
1186.140625,0.750000
1204.562500,0.703125
1205.265625,0.703125
1205.968750,0.703125
1206.687500,0.718750
1207.406250,0.718750
1208.156250,0.750000
1208.906250,0.750000
1209.640625,0.734375
1210.437500,0.796875
1216.593750,0.734375
1217.296875,0.703125
1217.984375,0.687500
1229.343750,0.718750
1230.125000,0.781250
1230.906250,0.781250
1231.671875,0.765625
1232.437500,0.765625
1233.187500,0.750000
1234.093750,0.906250
1234.734375,0.640625
1241.359375,0.625000
1252.968750,0.640625
1253.718750,0.750000
1254.421875,0.703125
1258.765625,0.734375
1263.812500,0.765625
1268.281250,0.703125
1269.093750,0.812500
1269.687500,0.593750
1276.156250,0.765625
1276.953125,0.796875
1277.812500,0.859375
1278.687500,0.875000
1279.546875,0.859375
1280.296875,0.750000
1281.250000,0.953125
1317.343750,0.843750
1318.109375,0.765625
1325.546875,0.718750
1326.265625,0.718750
1326.968750,0.703125
1327.671875,0.703125
1332.703125,0.718750
1333.437500,0.734375
1334.218750,0.781250
1334.921875,0.703125
1335.640625,0.718750
1336.375000,0.734375
1337.109375,0.734375
1342.421875,0.718750
1343.125000,0.703125
1343.859375,0.734375
1357.156250,0.750000
1357.906250,0.750000
1358.640625,0.734375
1359.406250,0.765625
1360.203125,0.796875
1360.968750,0.765625
1361.734375,0.765625
1362.515625,0.781250
1363.296875,0.781250
1364.031250,0.734375
1364.703125,0.671875
1365.437500,0.734375
1366.156250,0.718750
1366.875000,0.718750
1367.609375,0.734375
1368.187500,0.578125
1371.265625,0.796875
1371.968750,0.703125
1372.703125,0.734375
1373.421875,0.718750
1374.125000,0.703125
1374.921875,0.796875
1375.609375,0.687500
1398.312500,0.718750
