1589055551.000000, 1589055551.000000, 1589055551.000000
32.000000, 32.000000, 32.000000
62,9,-8
61,9,-8
62,9,-8
62,9,-8
62,9,-8
62,9,-8
62,9,-8
61,9,-8
61,9,-8
61,9,-9
61,10,-8
62,9,-8
61,9,-9
62,9,-8
62,9,-9
62,9,-9
61,9,-9
62,10,-9
62,9,-9
62,9,-10
61,9,-9
62,10,-9
61,10,-9
61,10,-9
61,10,-9
62,10,-9
62,10,-9
61,10,-9
62,10,-9
62,10,-9
61,10,-9
62,10,-9
61,10,-9
61,10,-9
62,10,-9
62,10,-9
62,10,-9
61,10,-9
62,10,-9
62,10,-9
62,10,-9
62,9,-8
61,10,-8
61,9,-9
61,9,-9
62,9,-9
62,9,-9
62,9,-9
60,9,-9
61,8,-10
61,9,-12
62,7,-11
62,8,-10
63,9,-10
61,9,-10
60,9,-10
61,8,-10
62,9,-9
63,8,-8
64,8,-10
64,8,-8
64,8,-7
64,8,-7
62,7,-7
60,8,-7
60,8,-7
61,7,-7
63,6,-8
60,6,-8
60,8,-8
61,8,-7
61,8,-9
60,7,-8
60,6,-10
62,6,-11
61,5,-11
64,6,-10
62,6,-10
62,6,-10
65,5,-10
66,5,-11
67,5,-9
67,7,-3
67,9,0
62,8,0
63,8,2
64,9,3
63,13,4
61,9,3
65,4,1
72,4,1
64,1,-4
65,3,-1
65,0,4
59,2,7
58,2,9
55,3,14
55,2,14
54,0,14
55,-2,14
56,-3,14
58,-1,16
58,-1,19
57,-2,19
59,-2,19
64,-2,21
63,-2,22
58,-1,24
61,-3,21
63,-2,21
59,-2,22
58,-2,22
58,-2,20
58,-2,20
61,-2,20
58,-1,22
57,-1,22
58,0,23
58,0,23
57,0,27
56,3,27
57,2,25
58,2,23
58,1,24
57,1,24
58,1,25
57,1,25
58,1,25
59,1,25
60,1,25
59,1,25
58,1,25
58,2,25
58,1,24
58,2,24
58,1,24
58,2,25
57,2,25
58,2,25
58,2,25
58,2,25
58,2,25
58,2,25
58,2,25
58,1,24
58,2,25
57,1,25
57,2,26
57,2,26
57,1,26
58,2,26
58,2,25
58,2,25
58,2,25
58,2,25
57,2,25
58,2,26
58,1,25
58,1,26
58,1,26
58,1,26
58,1,26
57,1,27
56,1,26
56,1,25
56,1,26
57,2,27
56,2,27
57,2,27
57,1,26
57,1,26
57,1,26
57,1,27
58,1,27
57,1,26
58,1,26
57,1,26
57,1,26
57,2,26
57,2,26
58,2,27
57,2,27
57,2,27
57,2,27
58,2,26
58,3,26
57,3,26
55,2,24
54,0,25
62,1,31
68,1,38
65,0,36
60,0,37
54,-1,38
41,-2,37
28,-1,43
27,1,48
27,1,53
26,3,56
26,4,59
21,4,59
19,4,58
19,5,58
17,5,61
16,5,60
17,4,59
18,6,59
17,3,61
17,4,62
18,3,59
20,3,58
22,5,59
24,6,62
28,5,64
22,3,60
29,5,59
28,5,58
31,5,59
31,3,54
31,4,54
29,7,57
24,3,55
23,3,54
32,4,55
32,4,57
31,3,57
30,4,55
31,3,54
33,2,52
34,1,52
35,0,52
32,3,55
29,4,58
28,3,57
30,3,52
32,2,52
30,3,52
32,6,52
36,2,47
43,3,48
43,3,49
51,5,52
51,2,50
49,2,45
46,-1,41
49,2,39
52,-1,39
41,2,31
59,1,30
53,-2,31
51,-1,32
58,-3,36
50,-1,28
59,2,31
62,-1,32
47,-1,33
40,-3,32
61,8,48
46,-1,43
45,3,45
48,0,53
55,2,59
47,2,52
21,0,48
26,3,52
31,1,51
35,1,53
35,1,55
30,0,57
26,0,59
26,0,60
24,-1,60
21,-1,61
19,-1,61
20,-2,59
18,-3,61
17,-4,62
16,-5,62
17,-5,62
15,-7,61
15,-8,60
14,-8,60
12,-9,63
11,-11,61
11,-12,61
12,-12,61
11,-13,61
12,-13,61
16,-12,61
16,-12,62
17,-13,62
19,-13,59
20,-14,59
19,-15,58
20,-16,58
21,-16,58
21,-17,58
19,-18,56
19,-18,56
17,-18,56
17,-19,55
18,-19,56
18,-20,56
19,-21,56
18,-22,56
18,-23,57
18,-23,56
17,-23,55
21,-23,54
30,-23,52
34,-24,50
38,-27,43
37,-27,40
37,-29,42
27,-36,22
28,-37,13
20,-39,8
34,-33,22
40,-30,28
54,-28,38
63,-28,28
65,-25,23
70,-20,23
68,-12,22
63,-12,20
63,-10,16
58,-9,14
54,-9,16
55,-9,15
58,-8,12
61,-6,9
63,0,9
60,1,8
68,9,10
63,10,10
67,12,11
70,10,10
66,10,10
65,10,9
65,10,5
58,13,2
62,12,-3
65,12,-2
61,12,-1
59,11,-1
65,9,-1
66,9,0
65,6,2
65,4,2
66,4,2
63,3,0
61,3,-1
58,4,0
66,4,2
66,3,0
64,3,0
62,2,2
65,3,2
64,3,4
62,3,5
63,3,4
61,2,3
61,3,4
62,3,3
63,3,1
64,2,2
65,2,2
62,4,1
61,5,2
64,6,3
65,6,3
63,7,1
65,7,1
64,9,2
64,11,3
64,11,2
63,12,1
63,11,0
62,12,2
62,9,4
62,9,4
64,8,1
68,6,0
67,6,1
66,6,3
66,4,4
65,3,4
62,1,5
60,-2,4
61,-2,5
60,-3,3
60,-4,3
62,-4,2
59,-4,2
58,-4,2
59,-5,0
59,-6,-2
59,-7,-2
59,-8,-2
60,-9,-3
60,-9,-2
62,-10,-1
64,-12,-2
62,-13,-2
62,-12,-2
61,-10,-2
63,-11,-2
63,-10,-3
62,-9,-3
64,-9,-3
65,-8,-4
63,-8,-4
63,-9,-5
62,-10,-5
61,-10,-5
60,-10,-4
61,-9,-4
61,-10,-5
61,-11,-6
62,-12,-8
61,-11,-8
60,-11,-6
61,-10,-5
61,-10,-4
60,-9,-4
61,-9,-4
58,-9,-6
57,-7,-13
59,-7,-16
64,-9,-18
58,-10,-18
56,-10,-19
58,-11,-21
66,-8,-17
71,-9,-20
57,-11,-30
59,3,-12
65,8,-1
90,15,5
77,9,-5
64,6,-6
53,2,-7
51,0,-8
64,-3,-5
71,-3,-5
70,-5,-2
62,-3,12
60,-4,21
59,-5,32
55,-5,37
33,-5,32
26,1,40
31,3,52
36,6,52
34,6,53
20,12,53
29,7,59
34,1,52
34,4,54
29,3,53
26,3,53
38,2,60
33,1,59
35,0,60
33,-2,55
32,-2,52
34,0,53
32,3,54
31,3,55
28,2,56
30,3,56
30,3,58
27,2,59
28,2,59
29,1,58
29,1,58
29,1,57
28,0,54
31,0,55
30,0,55
28,2,54
28,1,55
29,1,55
30,1,57
28,1,56
29,1,57
29,2,56
29,2,56
29,2,56
29,2,56
29,1,55
29,1,56
31,1,58
30,1,57
28,1,55
30,2,56
29,2,56
29,1,56
29,1,56
29,2,57
29,2,57
28,2,55
28,2,55
28,2,55
29,2,57
29,2,57
29,2,57
28,2,56
29,2,56
29,2,55
28,2,56
28,2,56
29,2,57
29,3,56
29,3,56
30,3,56
30,4,56
30,4,55
30,4,56
31,4,56
30,4,56
30,4,56
30,4,56
29,4,56
30,3,56
31,4,57
30,3,56
29,3,56
30,4,56
30,3,56
29,3,56
30,4,57
29,3,56
29,3,57
29,3,56
29,3,57
29,3,56
29,3,56
29,3,56
28,3,55
29,3,56
29,3,55
29,3,55
29,3,56
29,3,56
29,3,56
29,3,56
29,4,56
30,4,56
30,3,56
30,3,57
29,3,56
30,3,56
30,3,56
29,4,56
29,4,55
29,4,55
30,4,56
29,3,56
30,3,55
30,2,56
31,3,57
29,3,56
30,3,57
30,3,56
29,3,56
29,3,56
29,3,56
30,3,56
30,3,56
29,3,55
29,4,56
29,4,56
30,4,56
30,4,56
29,4,56
29,4,55
30,4,56
29,4,56
30,4,56
29,4,56
30,4,57
29,3,56
30,4,56
30,4,56
30,4,57
30,3,56
29,3,55
29,3,56
29,3,55
30,4,56
29,3,56
30,3,56
29,3,56
29,3,56
29,3,56
30,4,57
29,3,56
29,3,56
30,3,56
29,3,56
29,3,56
29,4,56
29,3,55
