1593192268.000000, IBI
75.515625,0.765625
76.390625,0.875000
77.359375,0.968750
78.218750,0.859375
79.109375,0.890625
80.000000,0.890625
80.921875,0.921875
81.796875,0.875000
82.718750,0.921875
113.265625,0.937500
114.187500,0.921875
115.109375,0.921875
116.031250,0.921875
116.921875,0.890625
117.812500,0.890625
118.703125,0.890625
142.703125,0.890625
143.593750,0.890625
144.531250,0.937500
145.453125,0.921875
146.390625,0.937500
147.312500,0.921875
148.234375,0.921875
149.140625,0.906250
150.062500,0.921875
215.796875,0.859375
216.718750,0.921875
217.593750,0.875000
218.515625,0.921875
219.437500,0.921875
220.171875,0.734375
302.187500,0.843750
303.078125,0.890625
303.984375,0.906250
304.843750,0.859375
305.734375,0.890625
306.562500,0.828125
307.421875,0.859375
308.250000,0.828125
309.109375,0.859375
309.906250,0.796875
310.703125,0.796875
311.531250,0.828125
312.359375,0.828125
313.234375,0.875000
314.078125,0.843750
314.921875,0.843750
315.781250,0.859375
316.640625,0.859375
317.546875,0.906250
318.437500,0.890625
319.281250,0.843750
716.546875,0.859375
717.453125,0.906250
718.328125,0.875000
719.187500,0.859375
720.062500,0.875000
720.937500,0.875000
721.765625,0.828125
722.609375,0.843750
723.468750,0.859375
724.203125,0.734375
725.203125,1.000000
1138.375000,0.796875
1139.296875,0.921875
1140.125000,0.828125
1142.875000,0.546875
1192.000000,0.828125
1192.875000,0.875000
1193.781250,0.906250
1194.703125,0.921875
1195.593750,0.890625
1422.031250,0.843750
1441.015625,0.843750
1441.921875,0.906250
1471.609375,0.859375
1472.453125,0.843750
1473.265625,0.812500
1514.703125,0.875000
1515.609375,0.906250
1516.468750,0.859375
1517.328125,0.859375
1518.203125,0.875000
1519.046875,0.843750
1519.921875,0.875000
1520.796875,0.875000
1541.562500,0.859375
1542.359375,0.796875
1543.234375,0.875000
1544.031250,0.796875
1550.062500,0.890625
1550.953125,0.890625
1551.859375,0.906250
1552.765625,0.906250
1553.640625,0.875000
1554.500000,0.859375
1555.406250,0.906250
1556.281250,0.875000
1557.109375,0.828125
1557.968750,0.859375
1558.843750,0.875000
1559.718750,0.875000
1560.593750,0.875000
1561.484375,0.890625
1562.359375,0.875000
1563.234375,0.875000
1564.140625,0.906250
1565.062500,0.921875
1565.953125,0.890625
1566.890625,0.937500
1567.750000,0.859375
1568.625000,0.875000
1569.515625,0.890625
1570.437500,0.921875
1581.781250,0.828125
1615.953125,0.828125
1616.796875,0.843750
1617.718750,0.921875
1618.593750,0.875000
1619.468750,0.875000
1620.343750,0.875000
1621.218750,0.875000
1622.062500,0.843750
1622.953125,0.890625
1623.859375,0.906250
1641.281250,0.812500
1671.296875,0.828125
1672.140625,0.843750
1672.937500,0.796875
1673.734375,0.796875
1674.546875,0.812500
1675.562500,1.015625
1676.515625,0.953125
1677.421875,0.906250
1678.375000,0.953125
1679.250000,0.875000
1680.093750,0.843750
1728.859375,0.843750
1729.687500,0.828125
1730.515625,0.828125
1731.328125,0.812500
1732.140625,0.812500
1732.921875,0.781250
1733.718750,0.796875
1734.562500,0.843750
1735.390625,0.828125
1736.218750,0.828125
1737.062500,0.843750
1737.921875,0.859375
1774.468750,0.890625
1775.359375,0.890625
1819.265625,0.843750
1820.156250,0.890625
1873.625000,0.828125
1910.265625,0.921875
1911.171875,0.906250
1912.109375,0.937500
1913.046875,0.937500
1913.953125,0.906250
1914.906250,0.953125
1915.828125,0.921875
1916.765625,0.937500
1917.640625,0.875000
1918.531250,0.890625
1919.437500,0.906250
1920.296875,0.859375
1921.156250,0.859375
1922.031250,0.875000
1922.890625,0.859375
1923.750000,0.859375
1924.593750,0.843750
1925.437500,0.843750
1926.265625,0.828125
1927.140625,0.875000
1928.046875,0.906250
1928.953125,0.906250
1929.843750,0.890625
1930.750000,0.906250
1931.656250,0.906250
1932.500000,0.843750
1933.359375,0.859375
1934.234375,0.875000
1935.062500,0.828125
1935.890625,0.828125
1936.781250,0.890625
1937.656250,0.875000
1938.515625,0.859375
1939.375000,0.859375
1940.265625,0.890625
1941.109375,0.843750
1941.953125,0.843750
1942.828125,0.875000
1943.656250,0.828125
1944.500000,0.843750
1945.359375,0.859375
1946.265625,0.906250
1986.734375,0.984375
1987.671875,0.937500
2056.562500,0.828125
2057.390625,0.828125
2058.234375,0.843750
2063.062500,0.812500
2063.859375,0.796875
2064.703125,0.843750
2065.515625,0.812500
2066.328125,0.812500
2067.140625,0.812500
2067.984375,0.843750
2068.828125,0.843750
2069.656250,0.828125
2070.500000,0.843750
2071.343750,0.843750
2072.171875,0.828125
2073.015625,0.843750
2073.828125,0.812500
2074.640625,0.812500
2075.421875,0.781250
2076.218750,0.796875
2077.062500,0.843750
2083.484375,0.828125
2084.312500,0.828125
2085.093750,0.781250
2085.875000,0.781250
2086.656250,0.781250
2087.437500,0.781250
2101.156250,0.875000
2101.984375,0.828125
2102.828125,0.843750
2103.656250,0.828125
2104.515625,0.859375
2105.359375,0.843750
2106.218750,0.859375
2107.046875,0.828125
2107.875000,0.828125
2108.734375,0.859375
2109.578125,0.843750
2110.406250,0.828125
2111.234375,0.828125
2112.000000,0.765625
2112.890625,0.890625
2113.734375,0.843750
2114.484375,0.750000
2115.328125,0.843750
2139.875000,0.828125
2140.718750,0.843750
2141.546875,0.828125
2142.406250,0.859375
2143.265625,0.859375
2144.109375,0.843750
2144.968750,0.859375
2145.812500,0.843750
2146.671875,0.859375
2147.500000,0.828125
2148.250000,0.750000
2149.093750,0.843750
2154.703125,0.671875
2155.515625,0.812500
2156.343750,0.828125
2157.140625,0.796875
2157.953125,0.812500
2158.765625,0.812500
2159.625000,0.859375
2160.453125,0.828125
2161.281250,0.828125
2162.140625,0.859375
2162.984375,0.843750
2163.828125,0.843750
2164.656250,0.828125
2165.500000,0.843750
2166.328125,0.828125
2167.156250,0.828125
2168.000000,0.843750
2184.312500,0.812500
2185.156250,0.843750
2207.265625,0.906250
2208.187500,0.921875
2209.046875,0.859375
2209.921875,0.875000
2210.796875,0.875000
2217.703125,0.875000
2218.593750,0.890625
2223.687500,0.859375
2224.515625,0.828125
2225.218750,0.703125
2226.171875,0.953125
2227.015625,0.843750
2227.875000,0.859375
2228.734375,0.859375
2229.562500,0.828125
2230.421875,0.859375
2231.281250,0.859375
2232.140625,0.859375
2232.984375,0.843750
2233.765625,0.781250
2234.421875,0.656250
2254.187500,0.890625
2255.015625,0.828125
2255.906250,0.890625
2256.750000,0.843750
2257.625000,0.875000
2258.453125,0.828125
2263.375000,0.812500
2264.203125,0.828125
2264.937500,0.734375
2265.843750,0.906250
2266.640625,0.796875
2287.187500,0.906250
2288.093750,0.906250
2288.984375,0.890625
2289.859375,0.875000
2390.703125,0.796875
2391.546875,0.843750
2392.359375,0.812500
2393.203125,0.843750
2394.062500,0.859375
2394.859375,0.796875
2395.734375,0.875000
2396.625000,0.890625
2397.484375,0.859375
2398.421875,0.937500
2399.343750,0.921875
2400.218750,0.875000
2407.281250,0.890625
2408.093750,0.812500
2409.000000,0.906250
2409.843750,0.843750
2410.734375,0.890625
2411.640625,0.906250
2412.593750,0.953125
2413.500000,0.906250
